TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-12 13:51:28,1770904288878,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=1eauw,200,277kw-1770904288878-1c36518247e6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,8,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZKRDZRPZY2EK4EYC84H,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288878,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=1eauw,200,277kw-1770904288878-1c36518247e6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/signup.segments/_index.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,80,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:28,1770904288877,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=1m8nk,200,w8crk-1770904288877-915ebf1d21ab,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,8,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZKRDZRPZY2EK6CM9EGH,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288877,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=1m8nk,200,w8crk-1770904288877-915ebf1d21ab,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/signup.segments/_head.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,58,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:28,1770904288821,the-crown-i-will-take-from-you.vercel.app/chapters/80-the-veiled-strike.html,GET,,200,lfkwf-1770904288821-885799d0d609,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,9,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZJBJ37H3N4W8YETEVQ7,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288821,the-crown-i-will-take-from-you.vercel.app/chapters/80-the-veiled-strike.html,GET,,200,lfkwf-1770904288821-885799d0d609,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/chapters/80-the-veiled-strike.html,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,131,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:28,1770904288820,the-crown-i-will-take-from-you.vercel.app/chapters/79-the-delegation-arrives.html,GET,,200,wkf72-1770904288820-0b03b5fc1e02,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,15,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZJNF0GGSNKSPPDSN883,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288820,the-crown-i-will-take-from-you.vercel.app/chapters/79-the-delegation-arrives.html,GET,,200,wkf72-1770904288820-0b03b5fc1e02,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/chapters/79-the-delegation-arrives.html,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,132,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:28,1770904288805,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=178rp,200,277kw-1770904288805-1ffec1d49dfd,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,11,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZHM5B2YQJQ4JG3P23B3,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288805,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=178rp,200,277kw-1770904288805-1ffec1d49dfd,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/signup.segments/_tree.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,52,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:28,1770904288803,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=178rp,200,w8crk-1770904288803-12bae655edac,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,8,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZHM5B2YQJQ4JHZ43M73,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288803,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=178rp,200,w8crk-1770904288803-12bae655edac,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/login.segments/_tree.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,71,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:28,1770904288243,the-crown-i-will-take-from-you.vercel.app/read/79-the-delegation-arrives,GET,_rsc=13b76,200,np74x-1770904288243-ead599649569,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,30,iad1,117,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XZ06688NKJ6HKD2Z2047,SCUHgUWKnuzC,1
2026-02-12 13:51:28,1770904288243,the-crown-i-will-take-from-you.vercel.app/read/79-the-delegation-arrives,GET,_rsc=13b76,200,np74x-1770904288243-ead599649569,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/read/79-the-delegation-arrives,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,383,yul1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279761,the-crown-i-will-take-from-you.vercel.app/api/auth/refresh,POST,,401,78hrw-1770904279613-4ca3bc8ce67c,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",info,production,main,MISS,function,/api/auth/refresh,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,,,,,"{""level"":40,""time"":1770904279760,""env"":""production"",""siteId"":3,""msg"":""Refresh token missing from request""}",prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279761,the-crown-i-will-take-from-you.vercel.app/api/auth/refresh,POST,,401,78hrw-1770904279613-4ca3bc8ce67c,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",info,production,main,MISS,function,/api/auth/refresh,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,,,,,"{""level"":50,""time"":1770904279760,""env"":""production"",""message"":""Refresh token required"",""code"":""NO_REFRESH_TOKEN"",""status"":401,""msg"":""API Error""}",prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279613,the-crown-i-will-take-from-you.vercel.app/api/auth/refresh,POST,,401,78hrw-1770904279613-4ca3bc8ce67c,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/auth/refresh,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,10,iad1,285,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPNWSACRC9CAD0BBPP2A,aRfMk8u6ocXQ,1
2026-02-12 13:51:19,1770904279613,the-crown-i-will-take-from-you.vercel.app/api/auth/refresh,POST,,401,78hrw-1770904279613-4ca3bc8ce67c,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,6,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPJ1N5GBMPMECNMDEBX1,l5Kjod9zrNKY,1
2026-02-12 13:51:19,1770904279479,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=6fwey,200,9nrbr-1770904279479-7dca0a21530f,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,7,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPDT07H9VQBSD2FJQQMB,l5Kjod9zrNKY,1
2026-02-12 13:51:19,1770904279479,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=6fwey,200,9nrbr-1770904279479-7dca0a21530f,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/login.segments/login/__PAGE__.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,22,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279474,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=1rhc3,200,7ftnl-1770904279474-de7e765d0328,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,6,sin1,124,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPDP51VKA29EK1PK25T1,xIJmHvCzZLcO,1
2026-02-12 13:51:19,1770904279474,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=1rhc3,200,7ftnl-1770904279474-de7e765d0328,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/login.segments/login.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,21,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279452,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=qw91k,200,9nrbr-1770904279452-b7af2d509d8b,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,7,sin1,124,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPCZYFT6D17QNAKZXRE3,xIJmHvCzZLcO,1
2026-02-12 13:51:19,1770904279452,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=qw91k,200,9nrbr-1770904279452-b7af2d509d8b,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/login.segments/_head.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,24,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279428,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=h10m9,200,dsd88-1770904279428-309b216b68d3,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,6,sin1,124,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPC9EBWA3YHXJDMSASV5,xIJmHvCzZLcO,1
2026-02-12 13:51:19,1770904279428,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=h10m9,200,dsd88-1770904279428-309b216b68d3,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/signup.segments/signup/__PAGE__.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,23,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279427,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=r73nt,200,9nrbr-1770904279427-03da8a16834e,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,6,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPC7VVKRR7FJZG5R26AV,l5Kjod9zrNKY,1
2026-02-12 13:51:19,1770904279427,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=r73nt,200,9nrbr-1770904279427-03da8a16834e,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/signup.segments/signup.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,23,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279405,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=2gvyb,200,hnw85-1770904279405-1605436558ac,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,7,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPBGQ3FWQKCGTVV6J2WS,l5Kjod9zrNKY,1
2026-02-12 13:51:19,1770904279405,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=2gvyb,200,hnw85-1770904279405-1605436558ac,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/signup.segments/_index.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,24,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279405,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=qw91k,200,9nrbr-1770904279405-e17b582b5e8a,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,5,sin1,124,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPBGQ3FWQKCGTPN9FT5E,xIJmHvCzZLcO,1
2026-02-12 13:51:19,1770904279405,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=qw91k,200,9nrbr-1770904279405-e17b582b5e8a,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/signup.segments/_head.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,19,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279355,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=9fz2a,200,hnw85-1770904279355-221f1b7878ae,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,6,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPA16RKVSNJ94GHFYXBW,l5Kjod9zrNKY,1
2026-02-12 13:51:19,1770904279355,the-crown-i-will-take-from-you.vercel.app/signup,GET,_rsc=9fz2a,200,hnw85-1770904279355-221f1b7878ae,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/signup.segments/_tree.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,22,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279355,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=9fz2a,200,9nrbr-1770904279355-4dab6f68b0ab,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,10,sin1,124,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPA4BVEJW59AZE03TX9B,xIJmHvCzZLcO,1
2026-02-12 13:51:19,1770904279355,the-crown-i-will-take-from-you.vercel.app/login,GET,_rsc=9fz2a,200,9nrbr-1770904279355-4dab6f68b0ab,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/login.segments/_tree.segment,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,27,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
2026-02-12 13:51:19,1770904279313,the-crown-i-will-take-from-you.vercel.app/api/auth/me,GET,,401,wkr4b-1770904279313-2ed2197d2123,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,7,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XP8PVB2AG4XJWR4WJF1T,l5Kjod9zrNKY,1
2026-02-12 13:51:19,1770904279313,the-crown-i-will-take-from-you.vercel.app/api/auth/me,GET,,401,wkr4b-1770904279313-2ed2197d2123,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,MISS,function,/api/auth/me,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,9,iad1,285,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XPCX84DAH790R1QDF34E,aRfMk8u6ocXQ,1
2026-02-12 13:51:18,1770904278462,the-crown-i-will-take-from-you.vercel.app/read/80-the-veiled-strike,GET,,200,g7wl8-1770904278462-606a17643744,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,7,sin1,123,2048,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,01KH91XNE61ZN57WPM91M7TCTW,l5Kjod9zrNKY,1
2026-02-12 13:51:18,1770904278462,the-crown-i-will-take-from-you.vercel.app/read/80-the-veiled-strike,GET,,200,g7wl8-1770904278462-606a17643744,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/407.0.866017435 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/read/80-the-veiled-strike,the-crown-i-will-take-from-you.vercel.app,the-crown-i-will-take-from-7u8o1lddv.vercel.app,dpl_BwpawyiyvwAdGH3GjX9TQhzNxWFH,682,sin1,,,,prj_qrokoMwAntOhRUhoe34RWPVyZ6hz,,,,,
